draw,kernel.kernel_efficiency,topology.net_efficiency,parallelism.overlap_dp,parallelism.overlap_tp,reliability.failure_rate_per_node_day,reliability.detect_time_s,reliability.restart_time_s,reliability.checkpoint_write_s,reliability.straggler_cv,sea_bandwidth_2x,sea_bandwidth_4x,sea_flat_fabric,sea_scaleup_2x,sea_reliability_2x,sea_fast_detection,sea_fast_restart,sea_fast_checkpoint,sea_add_spares,sea_straggler_control,winner,winner_sea,recovery_pressure,within_validity_envelope
108,0.6660205348787517,0.7961593555663801,0.6934258474033994,0.3072523875649535,0.013135780597354646,144.87086930516645,532.0351817754032,47.58720484595246,0.009796245296109674,787.6302448178467,1211.9426337437144,206.94273944005909,0.0,10791.625782148021,957.6597465858504,4386.840820230598,4050.274849492518,0.0,0.0,reliability_2x,10791.625782148021,0.2600700832594041,False
109,0.6882097422328458,0.7679664099412166,0.6244967180803767,0.17205243613265125,0.010196301317650036,368.90170817029383,142.51154985283716,89.78383828348646,0.03175476803860391,915.4008636108738,1412.6823799985686,249.26589394724942,0.0,6915.840688872766,2296.0061650289936,488.5682394421783,5538.808457089817,0.0,2624.3631880214016,reliability_2x,6915.840688872766,0.21764196203264843,True
110,0.5575637612555643,0.8180236481275909,0.7186370921473324,0.1533906857593854,0.004430091749850425,337.5666203719864,381.80910623519793,62.25483248388939,0.004137361466328354,479.6950151087367,729.9783159389663,125.38467217488869,0.0,1445.0286277815467,732.1297501661866,742.3548597818808,2046.540857327589,0.0,0.0,fast_checkpoint,2046.540857327589,0.12884449609431456,True
111,0.5285392355228998,0.7607841237537166,0.9002630122710638,0.14337640251771966,0.012766887727656778,60.19437382882097,535.778925940097,35.2660617195457,0.002000304763298161,278.5092841486112,421.15969421750196,51.59380509821858,0.0,7128.261033678184,266.1230061678325,3837.8682009989934,2666.0140226702642,0.0,0.0,reliability_2x,7128.261033678184,0.22617803445438261,True
112,0.6732389472250844,0.7654240255614367,0.8754850625520234,0.15711667588747769,0.0033369196029996093,252.01466229545338,318.6507359800724,18.050657359208948,0.032175225707106146,317.09655948802174,479.4898063709661,64.51739525495213,0.0,383.1533943296199,372.1687120679162,415.7891366198128,541.2695475747096,0.0,1980.7003029622174,straggler_control,1980.7003029622174,0.0702745501914866,True
113,0.5217160601358337,0.8500246780660118,0.8856839235199452,0.30141422883759733,0.013451406485567703,274.39510027025455,395.7926479832358,53.31401154027672,0.039529211906390416,297.40752626855465,449.83301005192334,58.469257799701154,0.0,11040.935897082032,2089.472498965999,2892.425892524305,4426.000992590842,0.0,3808.496137059741,reliability_2x,11040.935897082032,0.26824860680811197,False
114,0.5377654296007253,0.8044076236772415,0.758544163228639,0.3089365938035967,0.008319017326814443,276.5613985437397,614.352589439187,79.12908689721884,0.004459460417995681,504.91980628664896,769.6420642937082,126.89534729818115,0.0,6694.24721070912,1231.797554282708,2935.7608317911836,4357.236839604146,0.0,0.0,reliability_2x,6694.24721070912,0.23874618178450693,True
115,0.6413203787314313,0.720445088384814,0.7715160702036885,0.27624815639776695,0.013166020828436353,70.12436896307214,486.8187208770576,79.38724358256059,0.04961596313058234,666.2773925257134,1021.2828092990494,163.81064869333932,0.0,11244.68712546504,385.0781052839957,4030.231770534636,6379.741649293905,0.0,5455.089030402047,reliability_2x,11244.68712546504,0.26151925703069717,False
116,0.6217618700440809,0.8552959979005523,0.870444707965704,0.06130796992064976,0.005903870983659814,391.2499493697307,593.762493491342,11.691047291326253,0.045440665761679246,301.7211032299638,456.2443291109885,62.430013295437675,0.0,2329.0293136347645,1121.3454888898668,1660.830576676497,470.9364920222324,0.0,3659.2841979287005,straggler_control,3659.2841979287005,0.14969978550031907,True
117,0.5800855750081914,0.7213304916684616,0.6635053004563585,0.2775092000054717,0.007251838785028792,371.7637199199574,236.26222030123256,28.770939418086783,0.022669309629209322,677.2022594024638,1037.5355095933446,182.5664983757233,0.0,2796.066639081677,1401.5913738655727,673.7778432644882,1483.2001204457592,0.0,1291.248758169444,reliability_2x,2796.066639081677,0.14511621338370578,True
118,0.6260425226314565,0.7469344067480848,0.726891451014384,0.09911361579002653,0.0081387280437974,271.8211794445207,875.3814821042955,29.747717243525248,0.00509338033900959,660.6758815109679,1012.4071786820605,170.10327730112112,0.0,6194.029096970804,1128.342328145507,4362.700535571959,1856.3955830820923,0.0,0.0,reliability_2x,6194.029096970804,0.23401208121491845,True
119,0.6930526706988853,0.7889941452127487,0.6442653730548177,0.1493785445745476,0.0069370820012840595,203.23900133809664,492.3081068080692,87.19262393515721,0.015211652769428081,809.4971626115439,1245.1645459660685,219.29884651473185,0.0,4131.585758642494,713.2758122611667,1789.308629583502,3941.833105989248,0.0,562.4316770631413,reliability_2x,4131.585758642494,0.18969577800499504,True
120,0.6098334652816144,0.8473550973826078,0.6498317275626031,0.01037359841377542,0.011708569165817632,50.252921370604646,859.0425671404721,19.826853681860964,0.01542282942424622,723.9771002836278,1111.6874509852933,196.12815181256883,0.0,9039.838612237676,187.55351499362223,7156.780571692398,1584.7598250359733,0.0,642.0759177116888,reliability_2x,9039.838612237676,0.2526988902853548,False
121,0.4520890294768518,0.8743769658751942,0.8479527397993278,0.13692334424748173,0.01104598900001509,72.38727682152057,85.33621762887164,73.11594032656028,0.009992692622678502,242.5945828137883,366.51714886007176,53.48531514023489,0.0,3581.535283668214,304.4553605086112,145.88418138074485,3921.0418152145976,0.0,0.0,fast_checkpoint,3921.0418152145976,0.14269126470842353,True
122,0.6679430274981583,0.7638392729612009,0.6987263935062757,0.2480690393991995,0.009280306856117094,131.9745398872305,356.22764491605943,35.249338056699074,0.02742718237967386,681.2401523867811,1043.8601003115618,179.35047500581277,0.0,3766.8137783731654,553.3678622400403,1550.12544795543,2083.3490984191885,0.0,1833.0615823869848,reliability_2x,3766.8137783731654,0.16051432748424715,True
123,0.5449743435949613,0.7215466964856595,0.709335931340544,0.3248297750461738,0.00696378085432671,344.21187195981884,396.29419357899627,65.52690594539015,0.0029630431321510165,600.9731328362614,918.6769881285545,157.47132146107833,0.0,3827.8759032525813,1266.360163813035,1316.9423957021609,3056.2083746669887,0.0,0.0,reliability_2x,3827.8759032525813,0.18403927883179522,True
124,0.4833480953600936,0.8225063419947518,0.8041609747535613,0.06434765381223925,0.005207814715595616,179.78833689315996,829.8164195798953,32.59065823806724,0.01496396573414901,328.7787319226263,497.2643097309083,78.467185797188,0.0,2211.9725251551426,417.76012982896646,2227.456390191848,1361.4002682990758,0.0,490.2525140701182,fast_restart,2227.456390191848,0.1560513017608171,True
125,0.6147789236247962,0.8988151858577793,0.6405577725392495,0.19775235139210676,0.011707197932507924,223.3792322751407,694.6969752661568,61.75284948884733,0.025198465650203603,788.3850828354298,1213.7230311831954,213.9148556425971,0.0,14895.707518230254,1480.2458243396577,5870.324612909182,5215.208357952928,0.0,2050.4126631356994,reliability_2x,14895.707518230254,0.2942999025938994,False
126,0.5857958598417625,0.7498065020321842,0.8988202844148001,0.03340547790276427,0.014075677923078728,199.66501633129172,637.92410517756,68.69153340773246,0.04329249510451967,371.4098628053107,562.7627629896488,68.90293792394004,0.0,22330.522733429738,1570.2971549748,6591.801406433016,6620.0111266287895,0.0,4972.757887040516,reliability_2x,22330.522733429738,0.3233646915665336,False
127,0.5916877802825723,0.9079137128486228,0.8932389285314427,0.3359396028584861,0.011822185791161741,258.89198496475285,770.454960141525,86.01492819108994,0.025152943161278554,341.0213244288643,516.1082963676199,64.908802042748,0.0,22699.189436991364,1796.5868176429576,7056.032638088705,7453.638296627389,0.0,2116.5038696866686,reliability_2x,22699.189436991364,0.33119913840632065,False
128,0.601721968381974,0.7389904757387573,0.6456126582524675,0.20765590931426697,0.01161453968970498,321.8563751802379,726.9283280630924,44.55388086036968,0.024960866863896126,930.5027081975168,1438.6603105351423,249.991029698911,0.0,15880.913538342731,2263.861252630977,6146.252166013299,3956.2810618751173,0.0,2054.567597135898,reliability_2x,15880.913538342731,0.3000732469867743,False
129,0.6387801990861985,0.8181402334225952,0.6486084411855165,0.13165391729084727,0.010580136796299395,238.90528019705312,694.2139103380576,87.43528424954366,0.003862863365198094,862.9468606066803,1330.7981555640981,232.23607554947012,0.0,13965.762367877189,1455.9408769839392,5189.293681463019,6635.912292906971,0.0,0.0,reliability_2x,13965.762367877189,0.293951642013511,False
130,0.46179482258687365,0.9499650257782681,0.8042541998756353,0.14152847904790816,0.009668608574378314,62.62249136374026,117.81937173714067,82.67862524763117,0.03864106850462388,274.05232662010894,414.3026010800131,65.58939827575523,0.0,3377.0609261830505,218.0361413188184,297.10942705501293,4041.702365430432,0.0,2903.2902304847375,fast_checkpoint,4041.702365430432,0.14219008871311967,True
131,0.5801406723320482,0.7751226232566324,0.7484990681357414,0.2253319905139022,0.0054975363268428,187.14392758698682,279.28656921271477,38.66406280778509,0.0273938933795107,472.78617373264933,719.1717002037549,120.29584935537787,0.0,1531.2894780925817,467.18419889663346,617.9868774459501,1538.3812326565348,0.0,1663.5132865564628,straggler_control,1663.5132865564628,0.10871292537362612,True
132,0.47013162482823917,0.8346818140870791,0.8793810059402368,0.2243450413120334,0.009015952999552442,265.30509169712826,801.8678682066334,44.61432122997659,0.0023944786769397597,270.4826202851873,409.050827611798,54.47433390862716,0.0,7523.141510285572,1222.998132237848,4393.269930713675,2844.458906350399,0.0,0.0,reliability_2x,7523.141510285572,0.25395671733010944,False
133,0.5208710186530531,0.7310064535423461,0.8145431977826315,0.1604081444413334,0.007902555994540079,122.66291109834029,552.6273488973793,28.190318731103403,0.011254484335955934,385.6064546277157,584.2585290309398,90.25735116083524,0.0,3363.5009903529244,411.7572385844687,2181.50633804272,1518.499000443564,0.0,124.9012239732183,reliability_2x,3363.5009903529244,0.16423692791168357,True
134,0.4761996075490764,0.9265407881730497,0.632705850571501,0.06488644140006501,0.0045013234728396335,68.31584789982453,189.2697416591313,49.55370631763204,0.0044256917915087126,425.59262655896964,645.8409916099226,117.87468159617492,0.0,855.4416412001447,107.47848409362996,290.603646394884,1613.2969715557265,0.0,0.0,fast_checkpoint,1613.2969715557265,0.0797199298903398,True
135,0.5216602298401302,0.7622418481443842,0.7700824145974923,0.25421304325246075,0.013934141681451089,270.5132018612672,816.6553706712729,20.53885431176409,0.005530455624304986,569.8554238187971,871.1955820098083,140.83523557540684,0.0,19694.01039294349,2104.115897120293,8985.244182962611,2029.9196160979045,0.0,0.0,reliability_2x,19694.01039294349,0.31912408436377837,False
136,0.5198270556458493,0.7952401978580319,0.9268627715118342,0.19563834749940168,0.013782274201106393,93.63059983031977,542.0966031532616,89.35763571962732,0.04255880577168669,258.1918838876081,390.4291304651233,41.028710402002616,0.0,14921.376908082286,595.3743323479903,4949.965345715416,7602.08303036174,0.0,4487.204165852669,reliability_2x,14921.376908082286,0.2939830468825896,False
137,0.45811274437982624,0.7189510830752959,0.7013098119984348,0.056951025304813566,0.009563431604513702,229.11632083953378,240.89476955091214,51.560131866610526,0.003975230766854138,500.38301451219377,762.3072284006739,132.46531558346032,0.0,4301.183587014668,1103.1301779264977,945.564074045571,2946.267757714224,0.0,0.0,reliability_2x,4301.183587014668,0.17478879110557707,True
138,0.5284204523805249,0.8737292295881,0.6410643955820867,0.08879889814225984,0.010421099707004612,373.02139082156236,375.70745240137086,65.01477840281349,0.035215760778366335,633.3999313363674,969.7632549468472,173.17212609884882,0.0,8474.952515204535,2322.3902280572293,2039.3643203407883,4451.7033122640205,0.0,3182.185011791029,reliability_2x,8474.952515204535,0.24646650144934074,True
139,0.4567422818482309,0.9485632674188105,0.9483442174871797,0.11313197579224021,0.0031479100037565995,112.97785940905318,477.9554678153429,61.64390587278689,0.034771484364238735,121.71363708733406,183.2553252203943,15.907204109451413,0.0,418.12567600158945,141.47545342328885,654.0430621094129,1557.893773609656,0.0,2264.577563160572,straggler_control,2264.577563160572,0.09143023041300134,True
140,0.5759667782939801,0.8516735640511428,0.7714688896163947,0.2665331643158743,0.014579797125116974,305.3004387061482,105.886267850081,14.770278529153112,0.04755063710973608,444.6308168739961,675.5305824535535,110.39645631947496,0.0,4947.382677959835,2408.9488016384093,344.6952631096501,1100.8927936055552,0.0,4179.985807120942,reliability_2x,4947.382677959835,0.1752807470123298,True
141,0.5410651279880929,0.890441009885256,0.8049415536389396,0.2531206565431602,0.006129570744712053,195.1623244381603,617.0012636266008,53.4167878874406,0.019933574478559504,352.0786157000366,532.6865141861781,83.83603692711768,0.0,2958.627099127927,558.7187985565688,1919.3649245579581,2306.0571792404444,0.0,1014.4305885117574,reliability_2x,2958.627099127927,0.16894921510093067,True
142,0.5083064244157488,0.7282639001547309,0.6408245004652818,0.1743748212850615,0.00915159851385405,202.18449838192345,593.9185885461615,80.29189523589505,0.008488848639330027,721.5682684332533,1107.751982890608,196.50191654808805,0.0,7584.162195860554,974.0585074165174,3250.767680817742,4832.548949528791,0.0,0.0,reliability_2x,7584.162195860554,0.2418755044654961,True
143,0.5119251691708612,0.8872820751991743,0.8527039979930007,0.02349531263401009,0.010914973824977888,32.37728249430703,210.97723340120797,76.30072571409288,0.0364122959957418,269.64787367081226,407.65957359017557,58.702486642643635,0.0,4265.943839629577,71.15438795542286,909.195372166796,4210.681846130748,0.0,2746.2091841015863,reliability_2x,4265.943839629577,0.16341086262450782,True
144,0.5190496817909763,0.733513344839786,0.7953064995128091,0.07086530828551427,0.003378179784200783,194.6879312504022,475.46731612936037,87.31176288708517,0.019016582888306422,378.8541798298538,573.759118896709,91.41884003747691,0.0,687.085529177115,297.13527390045056,723.2503395795829,2187.8382006212996,0.0,845.5584833172106,fast_checkpoint,2187.8382006212996,0.1118505420840303,True
145,0.4983977366264231,0.7586957276353425,0.8785990749467761,0.014037201428659628,0.011996614384003958,208.6555004805434,773.0141615977897,30.5666259687097,0.0305329713051764,323.81122776229313,489.87408943054834,65.1869165899625,0.0,11332.448359168418,1271.6028853042517,6225.039781837393,2545.4793298776167,0.0,2618.117245577232,reliability_2x,11332.448359168418,0.2822456675958615,False
146,0.4593050056151673,0.8615574065262223,0.8929884240867345,0.33771939917212823,0.010380219605970126,79.82631511619617,75.17438475929043,69.6909626585032,0.025895162353948276,203.68018160901192,307.33013279945226,39.08450987754259,0.0,3200.529949351847,324.774244554319,81.2573963802788,3586.8742680586183,0.0,1539.0128607583392,fast_checkpoint,3586.8742680586183,0.13406259195676318,True
147,0.5692330871430038,0.8695204799574295,0.6268458491875015,0.17079239161710155,0.0077673787628135685,168.74717852912838,311.86830914771014,67.78537836089076,0.044338140983444366,621.2324698171687,950.1163446593309,171.31862233820357,0.0,3560.9125863049594,633.877584273152,1103.2754290689918,3274.30657817443,0.0,3789.590792291805,straggler_control,3789.590792291805,0.16286855017432358,True
148,0.5671909511566825,0.7569791353775007,0.8916683261127171,0.02453841140687174,0.010536812666325213,37.90018752006842,631.9665988442753,35.387596610291055,0.031519215893484887,302.64513744719807,457.6845457228919,58.11026201677669,0.0,5766.248576247108,96.33088071128441,3767.119100749638,2345.2710617304547,0.0,2385.2262144151828,reliability_2x,5766.248576247108,0.21020799099470625,True
149,0.49620694550265315,0.8601923800166983,0.8655164473277214,0.0060779601059285475,0.012323902053423532,59.21133524204032,385.847249521977,13.006366622345048,0.010993021683920351,250.3425321193572,378.3566829985939,52.70306747737777,0.0,3867.6882521049993,237.72259068610947,2205.412534811625,807.6414083902018,0.0,97.07793865561689,reliability_2x,3867.6882521049993,0.1589308763520641,True
150,0.5210528575923921,0.9247009530647377,0.8862225009350422,0.20040820858216152,0.007098991753213888,133.02935750515115,248.5575636191937,61.010309177135795,0.03475018847690161,219.70641791528033,331.6999891650448,43.266374034952605,0.0,2473.39484943101,411.90997251224326,697.7916666252349,2606.1099583956748,0.0,2438.057701146885,fast_checkpoint,2606.1099583956748,0.13447235214044412,True
151,0.538592438492995,0.7560571815371431,0.9157475233964942,0.14454593665414947,0.007732379394488491,105.67795464299196,362.0910359082823,86.11106420866197,0.046711080293065484,242.70544161034195,366.7043604519422,41.527617554253084,0.0,3656.9732609616585,349.27828571226564,1297.9863367708313,3798.21073181013,0.0,3922.6046633469014,straggler_control,3922.6046633469014,0.17116000387117464,True
152,0.4533156075164999,0.8849258924251067,0.603530184820076,0.0790241009234357,0.009068092000550391,106.42709483223574,679.1506979732804,75.05947643639271,0.0185236445288256,574.786549362605,878.2967748007031,160.49775634436446,0.0,7070.5618512720575,438.4274427173041,3794.9221093283304,4456.35080868841,0.0,989.1455925563605,reliability_2x,7070.5618512720575,0.23552677872553213,True
153,0.6051053704234082,0.8330362918699528,0.7060176526771232,0.20511526701424537,0.008234211259517963,255.07157226192842,295.5652683999183,86.75874619205767,0.04217468335787951,589.802331673618,901.2797102519253,155.03139395025937,0.0,4724.700587279574,1113.9030946293497,1116.4039435498926,4322.566245842467,0.0,3700.704000396974,reliability_2x,4724.700587279574,0.19212204089863588,True
154,0.5647358916230288,0.8870360701845493,0.9285193027440346,0.32875250397662026,0.010506311267124029,160.95633324882317,389.75033101860026,40.984317588140634,0.009105229976261014,211.2341729944419,318.84587052933784,33.215127283303445,0.0,5004.825495955334,781.2960226344403,1952.2863748830423,2565.4886968555074,0.0,0.0,reliability_2x,5004.825495955334,0.19322492620054732,True
155,0.5791143511908827,0.7590516099199907,0.9397137784811674,0.17221129479003944,0.011360291024689328,398.31064856503895,312.0120350867039,48.01787860634289,0.01289875000016731,244.58180161907148,369.6284635577249,34.885032973579655,0.0,7682.201541036255,2577.613938830229,1624.6909327250942,3345.1011900957164,0.0,319.9468872661855,reliability_2x,7682.201541036255,0.24126167917410268,True
156,0.642228739891271,0.8511409734107915,0.7246026233760847,0.15543352876945704,0.003513000378907288,38.407443429269456,218.30463516038478,69.03835232179004,0.024463141638776578,484.6451904110145,737.5356787922174,126.0596025134073,0.0,507.014335060805,32.0362890616816,279.20914251223076,1813.9141048548227,0.0,1317.3514888164245,fast_checkpoint,1813.9141048548227,0.07627623502144848,True
157,0.5849287174119617,0.9259639249213811,0.9122696649838027,0.10672773546715421,0.010098355915736526,104.75536010196058,807.3510180569931,36.08191466649928,0.03276622618135063,246.56944671541714,372.66288054307734,43.04480195781798,0.0,7409.7335647121,449.97885783757374,5086.97497769292,2479.094557902874,0.0,2696.5653144855787,reliability_2x,7409.7335647121,0.24429097915345213,True
158,0.6997282796449615,0.8752809934944215,0.6665152725027147,0.2787183138886651,0.010257862234012005,56.41644594475649,154.29476291961387,75.29619893214272,0.002346433659468211,668.7485466263424,1024.1891097432745,180.06831677427544,0.0,3792.724474163544,201.64020305767554,531.1190944613954,4056.9679375046617,0.0,0.0,fast_checkpoint,4056.9679375046617,0.1491694124297115,True
159,0.5452630688597231,0.9472236017783972,0.7782085498759429,0.07871720037560918,0.005777709551684266,68.2883903012484,540.7624384399788,77.34851265066911,0.03779236459035139,353.91565072289814,535.4685713486178,87.47789810281392,0.0,2472.2002673785937,143.66455230716383,1547.399814775683,2907.4259762116344,0.0,2876.0327610713357,fast_checkpoint,2907.4259762116344,0.15202172407571363,True
160,0.5584889011476348,0.7082500827962983,0.7914265330433576,0.2958960597922598,0.006051075427424477,275.6964339802556,183.80649626905438,84.19005415197988,0.026709974846545283,456.1069430393436,693.2484826646833,110.35885925060938,0.0,2399.7102752265055,833.840371898219,394.0763181127804,3145.1883138554695,0.0,1672.369242619603,fast_checkpoint,3145.1883138554695,0.142441805957167,True
161,0.5432661519208647,0.9425268221851607,0.6370235375965151,0.1762997366860595,0.005205682301547604,37.21757795653706,337.4191043329865,39.60317386390816,0.0337039468076584,487.10403119525654,741.4214508439691,134.35405105146856,0.0,1250.4876163122972,44.72948737751358,748.9287193754499,1507.025176037183,0.0,2263.258591021662,straggler_control,2263.258591021662,0.09492019272634168,True
162,0.5632257498359197,0.8924206638900509,0.9058465382921186,0.20947605194328453,0.012750573225997451,314.7042429690685,685.1422972043746,29.564857364092084,0.046545463467115036,284.26113955436085,429.96196808237073,51.24803941643768,0.0,13558.430758035589,2262.798555378886,5749.100260417319,2643.065462757073,0.0,5135.144370061698,reliability_2x,13558.430758035589,0.29647273157781723,False
163,0.5833065651989059,0.8886196358190189,0.7313840320899385,0.19991791411651508,0.009838753873354129,309.54395220541875,657.0293206955093,48.334264930631875,0.015488390848222783,552.3607056068868,843.6371514325801,142.29512141755185,0.0,8706.525243212025,1680.6384237911552,3928.7626950956947,3349.6389279388786,0.0,649.7165219445451,reliability_2x,8706.525243212025,0.2583536019092835,False
164,0.6477914460472853,0.8169912233799482,0.7490517145475346,0.10462759968676881,0.0030838972240926485,385.13506573088694,477.9175989822071,81.6083585999496,0.009714262414123365,491.57686617441504,748.4370161532352,124.92589449703883,0.0,511.1225781012363,576.491432852763,663.2168973182233,2006.4380510741285,0.0,0.0,fast_checkpoint,2006.4380510741285,0.11539391138162704,True
165,0.5484269129642079,0.8196761766077902,0.8385481904265516,0.01647159128715075,0.008392933273226644,89.66861427791466,298.83768673531813,61.61968339769822,0.013805844476420621,320.4698743912086,484.62876057514586,71.88222836970817,0.0,3266.9548331014958,302.03075656525107,1081.7070569676434,2976.9367103237455,0.0,372.54203568772937,reliability_2x,3266.9548331014958,0.15277987780893237,True
166,0.5377956134038079,0.9202602286115812,0.6519192034957255,0.06205498482648895,0.011401739608926592,382.4619883221338,195.33077714627743,40.04276604044213,0.012943126203459155,554.8835668255888,847.2758594733641,151.36423061525056,0.0,6255.47252946908,2514.3293888698026,852.581907855234,2830.4294657495266,0.0,320.76422863257903,reliability_2x,6255.47252946908,0.20950301696730256,True
167,0.6642677686253954,0.8993113299417336,0.7692072949775112,0.2348504755423921,0.013905441594267529,121.00597240887085,680.880201349945,47.0683330943379,0.012285875612043251,589.2374860853706,901.1553798439527,145.6824513843203,0.0,15426.915552023733,813.837768686928,6939.263774762534,4404.683608932777,0.0,286.23529234657326,reliability_2x,15426.915552023733,0.2954979386204325,False
168,0.6408537960770742,0.7408035887999942,0.6860244331762999,0.017319137526836163,0.014341159264139813,31.430394714155938,818.9264255728369,29.380599483023634,0.003127138253033651,840.0495065714349,1294.5412400205314,221.17393901592004,0.0,15318.040803202075,89.747223158407,9796.58297046355,2900.781806841529,0.0,0.0,reliability_2x,15318.040803202075,0.29271492938910615,False
169,0.48331003449891524,0.7820527415040333,0.6234283793430097,0.20689800768665112,0.00816388275494138,196.14659652350568,832.0398484496836,55.376915893734406,0.013351440195747988,668.7334828772109,1025.0294393322874,184.21552316514135,0.0,6729.084982044398,808.7129072026037,4307.20999769272,3289.993381036751,0.0,387.21923581770534,reliability_2x,6729.084982044398,0.23906557671452455,True
170,0.6185804335321914,0.8276534000717395,0.6976047978567566,0.3397562668424282,0.009157746203579757,305.60294554562375,328.07598639506625,46.2740696688231,0.04072678581773991,631.3086047251745,966.0963303938006,166.6750369981055,0.0,4963.712111266872,1505.492995105942,1405.0168221264503,2782.221188351483,0.0,3544.78548887539,reliability_2x,4963.712111266872,0.19293746851067917,True
171,0.5026677843078987,0.7994699598439422,0.604040340478576,0.04097963282791139,0.007871791521261058,46.706039647680036,659.7052750309065,39.66730201943512,0.003658743117644875,627.7146113851195,960.4491725784392,174.8972882234848,0.0,3935.5491509194035,108.87954031528352,2860.0154691260104,2152.180591864795,0.0,0.0,reliability_2x,3935.5491509194035,0.1781222304952841,True
172,0.6495432478430316,0.8338101698861797,0.9000631103871567,0.11739079782087823,0.004527678627337806,134.00138424482276,70.83226773534507,67.5661126143796,0.039769334685082425,254.01139702658475,383.87877179355564,47.143792421655235,0.0,906.7075961663068,255.59024794249854,23.988077322748723,2023.0979296726691,0.0,2725.3380669890357,straggler_control,2725.3380669890357,0.08389812133200852,True
173,0.5817688320405675,0.7732519718907018,0.6261794528243319,0.12580633024984897,0.005557058691066181,298.59221604366735,170.49201457934558,83.51467722716554,0.011355759045198472,669.6976671547163,1025.6684989836212,184.38766562439923,0.0,2096.555798942354,843.0990798425337,324.9257423056042,3002.6820950765687,0.0,133.29417304221715,fast_checkpoint,3002.6820950765687,0.1350679581702552,True
174,0.47507638305650624,0.7579847672174979,0.6172528637100065,0.19504184742746566,0.0027524147149021187,397.55595100084264,515.0048241985137,12.24915191911707,0.01047775783628286,535.4808391799961,816.8237376721809,148.9450845441861,0.0,152.37755908477266,511.9363295856201,620.938429730475,316.0260301332164,0.0,43.22006599325687,bandwidth_4x,816.8237376721809,0.07634445451567719,True
175,0.6577807317899663,0.7116693735831257,0.6087806494044471,0.2988310742542268,0.014948833141330069,122.02711066954569,501.6262361182593,29.028374085722906,0.0025239641324058984,1050.653757702461,1630.0072596765422,286.28640435113994,0.0,10797.010644013091,882.7383917867082,4732.891296612608,2780.1720331342694,0.0,0.0,reliability_2x,10797.010644013091,0.25209206446251564,False
176,0.6222632187109535,0.7065034351802589,0.6524921756244513,0.33344359796358103,0.005350700340629375,255.29586213793297,748.4746249959189,79.13554089150533,0.043395696241386505,818.8100291145674,1259.7262412993368,220.70519300586602,0.0,3131.4397490028787,700.0822362685321,2236.967349781542,3145.8639357859756,0.0,3900.446167173697,straggler_control,3900.446167173697,0.18511786258560647,True
177,0.5747241530610742,0.7168516208929464,0.6339830273846646,0.05226249888901481,0.012517425462981088,395.99877827405686,435.9894115806323,35.15119074558362,0.006533989159154663,861.0399940333518,1327.2494868301765,233.68780984124896,0.0,11315.884994683802,3073.4012042424,3073.310678232545,3048.664249648067,0.0,0.0,reliability_2x,11315.884994683802,0.268988452896755,False
178,0.5952576782043735,0.8295878159598573,0.7735853711721673,0.24181965074143505,0.011676461213452245,363.03087777124796,870.8331416999882,56.13733700421162,0.04905184673807131,624.8938142397092,957.3333407643113,153.3540594608421,0.0,inf,2705.3707803771176,8603.163975376723,5292.812562660136,0.0,6630.437552718096,reliability_2x,inf,0.33868990534177307,False
179,0.5374667657533971,0.9477414816615638,0.8611861125651161,0.016237111614790137,0.005813907013455706,315.70379436927715,680.6138328641781,15.905202951458168,0.005133179914998698,249.36769328347873,376.87513097712144,53.14049089524633,0.0,2367.691526774772,863.1927396378524,1922.031841754815,695.6528639260068,0.0,0.0,reliability_2x,2367.691526774772,0.15384631522666964,True
180,0.6799900621768323,0.8325120630627088,0.8302160398977699,0.05226524733096316,0.005210126496252707,136.15310377822075,206.1445101097413,31.943290147821063,0.03001344947885043,364.6573335204521,551.9253082018586,83.0283587796439,0.0,1089.679400396064,297.51791840883016,376.0244678934432,1213.3406780313999,0.0,1831.5767159369752,straggler_control,1831.5767159369752,0.08604564829352879,True
181,0.4704692218453566,0.8851113124274341,0.8406597291772747,0.2673794578587471,0.011147273441191489,192.23153661091143,260.3686767829131,25.235415929074584,0.04331044566944703,270.5056080770446,408.98976905659583,60.558784801371075,0.0,4105.536086625139,1020.1287902424592,1198.8688855091605,1658.8150351294134,0.0,3540.9907712296736,reliability_2x,4105.536086625139,0.16544703399678595,True
182,0.45070151944084114,0.851581102771622,0.904590108119626,0.043105842625273644,0.012007848239569128,355.60210632610574,699.28987346393,50.198216630351624,0.01457988606037592,244.79687557036232,370.03928090820045,44.506738725973264,0.0,15723.151845349767,2523.219053132212,5644.009368334369,4266.657049522506,0.0,579.0562060234734,reliability_2x,15723.151845349767,0.3127537368037058,False
183,0.4742018941399706,0.8112392760405536,0.8298464589628933,0.17376166610957955,0.007803616375147017,80.07288011856856,156.9448569956318,40.91325868116851,0.006143429995892353,279.1870125838468,422.07606325101005,63.87699817016619,0.0,1951.0124467667774,233.54658755509445,380.0818923959778,1900.483322531105,0.0,0.0,reliability_2x,1951.0124467667774,0.10556944047145332,True
184,0.6724703644817887,0.880794831722823,0.8459227598075638,0.29876576003501293,0.006857903755977636,368.84037860231655,371.73675825760995,53.57135542907683,0.046190112608179484,377.3657947325337,571.5666405552547,83.04272987393415,0.0,3417.3044963300163,1313.3585360316793,1164.6127964370316,2499.984947056015,0.0,3961.531024068274,straggler_control,3961.531024068274,0.17467582654031413,True
